"GeneID","BJ.Fibroblast.","BJ.OKS.iM.2","BJ.OKS.iM.21","BJ.OKS.iG.2","BJ.OKS.iG.5","HUES9"
"RNF167",-0.0354951693978149,-0.0254925768763754,-0.0301504774978101,-0.0308724607058268,-0.028991370571102,-0.0170888715580115
"RNF168",-0.046638914907926,-0.0241788123842675,-0.0172584344214742,-0.0261339618734454,-0.014993164750144,-0.0177901038934547
"RNF169",-0.0639148066686911,-0.0500379128822296,-0.0514248610512039,-0.0558110073119548,-0.0530781073472473,-0.0457873685199989
"RNF17",-0.0900899320813742,-0.0657078232541532,-0.0692993975758032,-0.0743128510722166,-0.0690425377359103,-0.0680019223286863
"RNF170",-0.053726386525827,-0.0477131812574268,-0.0564834426792603,-0.0534307169698414,-0.0545754018074583,-0.0504690954778812
"RNF175",-0.0978495942906144,-0.0661037634805854,-0.0703260792645554,-0.0732592395734759,-0.071159143335495,-0.0712355704729702
"RNF180",-0.0916733433640286,-0.065775804789496,-0.0693046656603162,-0.0737492601384199,-0.0699088859217198,-0.0701502246149866
"RNF181",0.148536779801851,0.0689347745758856,0.0519881998430995,0.0799946921127351,0.0741548660419138,0.0492378197632074
"RNF182",-0.0985610888311506,-0.0679415697310616,-0.0705814326656153,-0.0737492601384199,-0.0682039894487774,-0.0707531945360886
"RNF183",-0.0865159691259314,-0.0607916721555254,-0.0673145571820488,-0.0694350452379419,-0.0643453582116157,-0.0669707395052788
"RNF185",-0.0908123751806384,-0.0670752637544353,-0.0693046656603162,-0.0706866316075204,-0.0682039894487774,-0.0713561644571906
"RNF186",-0.0979628504153016,-0.0679788533905573,-0.0710921394677349,-0.0748109713622609,-0.0710881059818875,-0.0719993323732337
"RNF187",0.0292926864023014,-0.0198615880283048,-0.028873710492511,-0.0369977177676258,-0.024729129388746,-0.0128680821102976
"RNF19A",-0.0706372132049482,-0.0608042257347913,-0.0604135403495823,-0.0694481476142286,-0.0682446289398406,-0.0679801386715447
"RNF19B",-0.0951172160975896,-0.0662089577778091,-0.0676023096532507,-0.0694615801951606,-0.0682039894487774,-0.0695472546938846
"RNF2",-0.0740234956045285,-0.051914909163476,-0.0548346396002596,-0.0639488488395415,-0.0537123694287669,-0.0605027058773548
"RNF20",0.0446959774223808,0.0489444163867006,0.0373745536673288,0.056875335834624,0.0611035513424619,0.0129170276580707
"RNF207",-0.0840696590851001,-0.0657686298762005,-0.0693941254273395,-0.0737363070861,-0.0687351302729746,-0.0692372174413221
"RNF208",-0.096408668372675,-0.0640431928362435,-0.0671767206514843,-0.0725242087260601,-0.0647941965028926,-0.0605027058773548
"RNF212",-0.077101450493289,-0.0455932410865303,-0.0372257391760019,-0.0442052591238289,-0.0191250378525891,-0.0400824204488166
"RNF213",-0.0379535969760642,-0.0459593365042042,-0.0469957429165354,-0.0395488305466069,-0.0502666754037666,-0.0419872918741358
"RNF214",-0.0847855978969067,-0.0536475211167285,-0.0624952416320542,-0.0590486431901023,-0.0639417482664214,-0.0568848863507428
"RNF215",-0.0994220570145409,-0.0675084167427484,-0.0705814326656153,-0.0749743115507797,-0.0690564376852486,-0.0713561644571906
"RNF216",-0.0192988886260393,-0.029813430586575,-0.0322627682153461,-0.0429400229318889,-0.0276497243189824,-0.0292201374463933
"RNF216L",-0.0545943136137047,-0.0437499753337736,-0.0484437114223159,-0.054760963246843,-0.0461682025359967,-0.0468956846618397
"RNF217",-0.0985610888311506,-0.0683747227193747,-0.0697302546620825,-0.0737492601384199,-0.0699088859217198,-0.0725621042993946
"RNF219",-0.0897361649514006,-0.0575458980115466,-0.0595161186196896,-0.0676240030766209,-0.066499092975835,-0.0580908261929468
"RNF220",-0.00686797730008909,0.0173895689666238,-0.00929661641125791,-0.0161718437575092,0.004254110651275,0.0335606018145557
"RNF222",-0.0943718797165742,-0.0659520241472781,-0.0667086054432884,-0.071158610377245,-0.0671607788337055,-0.0681076437082712
"RNF24",-0.0333202577383393,-0.0378363836802048,-0.045047025718846,-0.0479590325604855,-0.0350000995338861,-0.0433202677648706
"RNF25",-0.0486249341945162,-0.0432518493972135,-0.0463228595649321,-0.0431229748294248,-0.0554172659017093,-0.049649247297519
"RNF26",-0.06859939604917,-0.0371010769631672,-0.0530046068926642,-0.0534746592638652,-0.0397322183506391,-0.0260731233824311
"RNF31",-0.0873685024470774,-0.0631768868596172,-0.063346419635587,-0.0639488488395415,-0.0613844035570077,-0.0641205254039667
"RNF32",-0.0975279270110823,-0.0679415697310616,-0.0710070216673816,-0.0743617858445998,-0.070761334158191,-0.0719591343782926
"RNF34",-0.0420161758243781,-0.0177549996683272,-0.0188112245791175,-0.0221888984595744,-0.0341159356368467,-0.0274774564460637
"RNF38",-0.0959781842809799,-0.0670752637544353,-0.0671767206514843,-0.0712991573137003,-0.0682039894487774,-0.0683413148516806
"RNF39",-0.0994220570145409,-0.0683747227193747,-0.071432610669148,-0.0749743115507797,-0.0716137823946622,-0.0725621042993946
"RNF4",0.107640791090814,0.0814962112369662,0.0528393778466322,0.0597813438087984,0.0690401766230865,0.0691358271595731
"RNF40",-0.0610071891735102,-0.0559587544079511,-0.0562800068847818,-0.0629717827163822,-0.0485364611073827,-0.049162840663487
"RNF41",-0.0741603280467302,-0.0485889130025957,-0.0548878382254804,-0.0554959940942588,-0.0548388188828861,-0.0518027113005933
"RNF43",-0.097837092858676,-0.0640431928362435,-0.0683116246559109,-0.0748722239328788,-0.0690564376852486,-0.0683413148516806
"RNF44",0.0908519115147042,0.454007781186253,0.347772556070727,0.500187326552147,0.403199885319799,0.527392967197086
"RNF5",0.323831903949423,0.313355676889104,0.271598312307926,0.314940187574376,0.247216622619514,0.343940780194093
"RNF5P1",0.311905492600151,0.306302612171477,0.267974618239533,0.307854254811658,0.241660944508506,0.339266351813265
"RNF6",-0.0908123751806384,-0.0675084167427484,-0.0688790766585498,-0.07313673443224,-0.0682039894487774,-0.0707531945360886
"RNF7",-0.0539342379777399,-0.0288711701852178,-0.0432586187522143,-0.0466620122442699,-0.0481869549520989,-0.0428443010424981
"RNF8",-0.0837507803704491,-0.0413267250066359,-0.0471085623390608,-0.0479551220677469,-0.0460403353005261,-0.0537990991067468
"RNFT1",-0.096408668372675,-0.0673520003859057,-0.071432610669148,-0.0743617858445998,-0.070761334158191,-0.0701502246149866
"RNFT2",-0.0791175573548192,-0.0325674090173793,-0.0399390245384366,-0.0443480262417846,-0.033253611753458,-0.0281433201095381
"RNGTT",-0.0774673683380895,-0.0397866254907085,-0.036959901526072,-0.0486357061850439,-0.0341060599899292,-0.0430165781653971
"RNH1",0.0359913935193825,-0.0509625551842879,-0.0562355449974309,-0.0626329443313033,-0.0588270588475941,-0.0604605401485642
"RNLS",-0.0809112410716505,-0.0605779689297385,-0.063346419635587,-0.0700741059013405,-0.0613844035570077,-0.0677383449305787
"RNMT",-0.068857686504187,-0.0488828382452841,-0.0446205035578667,-0.0369977177676258,-0.037515852935814,-0.048443307455315
